"","Query","Tax","Matching","MapQ","AS.max"
"13648","c9bb475b-302b-4f91-b048-6220a7ea6439","Lactobacillus_paracasei",94.769442532691,0,2408
"13650","c9c47303-6835-4c69-b5a1-44c8fe83ccc7","Lactobacillus_casei",88.2434301521438,0,1816
"13656","c9d7314c-175e-4538-8d90-0b5af5638c89","Lactobacillus_casei",91.2660798916723,1,2144
"13661","c9e05675-9f9f-421c-a4b6-2d59676fc54f","Pediococcus_pentosaceus",82.9052969502408,0,1204
"13663","c9f8782e-36d4-4435-8031-387bee255121","Lactobacillus_casei",82.7512473271561,0,1250
"13666","ca339dbf-236b-41d4-8982-067c2329db29","Lactobacillus_casei",92.9931972789116,0,2294
"13670","ca4dba86-b70c-4dec-a4aa-90dc0322abb9","Lactobacillus_casei",88.2434301521438,0,1790
"13673","ca585b01-fe65-495a-afa8-e0767e1ce37d","Lactobacillus_casei",85.4861111111111,0,1588
"13680","ca796c70-db16-4aef-b80c-27a732aedd05","Lactobacillus_paracasei",88.5157824042982,1,1880
"13681","ca885f64-6c41-4581-8854-e229f347852e","Lactobacillus_casei",89.7007654836465,0,1938
"13688","ca8dfe99-431a-46c2-b55a-2e820cd519ee","Lactobacillus_fermentum",88.4167237834133,1,1884
"13690","cab275a1-48e0-439d-81bd-d7f4865511bd","Lactobacillus_casei",90.0070871722183,0,1930
"13696","cacb0f65-b8e1-46b0-b9fe-5fe94eb90f47","Lactobacillus_rhamnosus",86.366830639494,0,1630
"13698","cade23f3-21a9-48fc-91b6-aa433ea3ed2f","Lactobacillus_casei",87.5180375180375,1,1674
"13703","caf8e6c0-62de-40ca-b008-fc19365ac829","Lactobacillus_paracasei",87.238219895288,0,1848
"13704","cb0cc141-1cf2-444b-b17d-554db5e6ee02","Lactobacillus_casei",88.2963988919668,1,1850
"13711","cb1d8755-e3c7-4582-a4e9-38ba307bf1ae","Lactobacillus_paracasei",79.0352504638219,1,1130
"13714","cb20b83d-cb86-4a87-ace6-9209c8c508ce","Lactobacillus_fermentum",91.6784203102962,0,2076
"13717","cb2531ac-999a-44a2-be29-2120cff14f91","Lactobacillus_casei",86.1626248216833,0,1584
"13723","cb2afa11-2254-449c-82f9-fe9ce65c255b","Lactobacillus_casei",87.757909215956,0,1770
"13731","cb3819ef-9d30-4ad7-84dc-6e1cdebed70c","Pediococcus_pentosaceus",88.1798404641044,1,1718
"13734","cb3b9aa6-845a-4b32-81b5-c69e59f76df9","Lactobacillus_casei",94.718792866941,0,2432
"13742","cb49ca8f-d90b-4085-9ed7-5170789c40f8","Pediococcus_pentosaceus",84.0827980014275,1,1426
"13746","cb778f93-4f82-4387-be2d-7efcf54f3194","Pediococcus_pentosaceus",83.406432748538,0,1328
"13750","cb7e7e48-9ea5-4e03-ac42-6cc695e7d6d3","Lactobacillus_plantarum",84.6270928462709,1,1372
"13754","cb880221-aed9-4198-a2e9-f150c30af098","Lactobacillus_fermentum",89.8601398601399,1,1956
"13758","cb9aca92-342b-4838-90b6-e7202598fcc2","Lactobacillus_delbrueckii",94.1256830601093,0,2376
"13762","cba42b30-bebf-4fb9-93c7-a50a2790b5c1","Lactobacillus_fermentum",88.8739042481456,0,1952
"13769","cbb8890c-b149-4cd9-8acf-0734863f931d","Lactobacillus_paracasei",88.427501701838,1,1886
"13772","cbba022f-edc5-4682-afc1-e4d9dc389195","Pediococcus_pentosaceus",87.4186550976139,0,1670
"13775","cbd81062-9672-49c5-b82e-a8cee1737af6","Lactobacillus_fermentum",83.7662337662338,1,1508
"13781","cbd8747a-84bb-49ae-9981-41a29a18910e","Lactobacillus_fermentum",88.5854341736695,0,1858
"13785","cbe3d9e2-8331-47a4-94d5-f1a0dfb4d37d","Pediococcus_pentosaceus",87.4908558888076,1,1664
"13787","cbe76583-8adf-4fe8-b8cb-43a414a69f64","Lactobacillus_casei",95.0204638472033,1,2466
"13793","cbe776ff-80bf-4932-a01f-0e2c6b22e978","Lactobacillus_paracasei",88.0921052631579,4,1914
"13797","cc03edd7-bf3e-46b0-80de-249b9f4963a5","Lactobacillus_buchneri",88.9168765743073,0,1552
"13799","cc24c632-d133-4db9-b910-16945807e33c","Lactobacillus_casei",89.3499308437068,0,1936
"13804","cc276071-b7ee-4241-80fa-b68abefa15dd","Lactobacillus_casei",93.4013605442177,0,2336
"13808","cc2f92df-8d85-4f11-95ca-b58020a4d501","Lactobacillus_fermentum",92.4285714285714,0,2120
"13812","cc329b6f-9b56-4a59-8567-43db2ccfc432","Lactobacillus_casei",88.2749326145553,0,1860
"13818","cc4503f9-33f7-4cf2-9bca-cbb81ba5a91e","Lactobacillus_paracasei",91.9642857142857,7,2208
"13822","cc61c251-d12c-4eca-9c2e-689ee7433b5e","Pediococcus_claussenii",78.9631855747558,1,934
"13824","cc6caa91-8586-4a7b-905c-17b60eb9f7dd","Lactobacillus_casei",87.0572207084469,0,1756
"13831","cc7b087f-e541-436f-8d41-f4c00b2234c5","Lactobacillus_paracasei",86.9470630891951,1,1630
"13835","cc922d73-a0b4-4261-bf36-fda5fceae1f3","Lactobacillus_fermentum",85.781041388518,0,1678
"13837","ccc0e54f-337d-4aa0-86e8-d1f875e5ff72","Lactobacillus_casei",93.2377049180328,0,2290
"13839","ccd0f566-54d2-45b3-bec9-d4fd21047db9","Lactobacillus_casei",80.8510638297872,0,1156
"13845","ccdd054a-aca9-4d6e-b326-e33405fa5a22","Lactobacillus_fermentum",90.7038512616202,1,2124
"13847","ccf98ebb-eafe-466d-b8de-4e1e14dabefa","Lactobacillus_casei",92.3444976076555,0,2196
"13853","ccfe2b18-5403-4f3a-b005-a3815216159f","Lactobacillus_casei",82.7652733118971,0,1426
"13858","cd00d704-e735-4654-ae6c-3664eb4f6c3b","Lactobacillus_fermentum",94.7295423023578,5,2390
"13861","cd0324bb-841f-4927-ae57-b61f4de786c8","Lactobacillus_casei",88.2105263157895,8,1808
"13869","cd2afabc-b595-402a-adf2-f1c4cd2bbd4e","Lactobacillus_oris",94.3614130434783,3,2428
"13873","cd2c9fd3-48e5-42d2-bf5c-724599b8f27f","Lactobacillus_paracasei",93.6708860759494,0,2260
"13876","cd325dd4-f682-4b9e-9e42-04a592410827","Lactobacillus_fermentum",91.7119565217391,1,2178
"13880","cd3ffe56-e71b-4fc8-ad33-0451329831f1","Lactobacillus_delbrueckii",90.4406779661017,0,2056
"13882","cd71a0cf-82af-4483-92e3-9a45c44664a5","Lactobacillus_fermentum",91.7462482946794,0,2182
"13889","cd7c55e3-044f-4533-9e37-23f375c9826c","Lactobacillus_fermentum",89.5187870797627,8,2014
"13896","cd910cbc-f864-487c-9621-96a3e2f7ecdb","Lactobacillus_paracasei",91.7574931880109,1,2170
"13897","cd960847-debe-486e-882f-b30b5d800258","Lactobacillus_fermentum",83.3004602235371,1,1468
"13905","cd98288b-be15-4cb4-b5b4-0d4d8c89f58f","Lactobacillus_casei",87.3626373626374,24,1748
"13906","cd98f933-1da7-4e03-9cd4-16090279034c","Lactobacillus_casei",95.3360768175583,0,2474
"13910","cdaec319-a680-46dc-a110-3bcdecf3dc57","Lactobacillus_casei",86.3936591809776,0,1740
"13916","cdb160ec-133f-4d3a-aa11-3041e466d19b","Lactobacillus_fermentum",92.6002766251729,7,2228
"13918","cdd9e32f-0532-4bf8-940d-d6ce94fecf60","Lactobacillus_paracasei",84.5490716180371,0,1520
"13922","ce03718f-d0c1-48af-b28e-799e8de4ae6b","Lactobacillus_casei",88.2467532467533,0,1948
"13926","ce479e97-9454-4d0d-88a4-8063726bda7b","Lactobacillus_casei",90.1761517615176,0,2044
"13934","ce62160c-fa9c-4f22-b55e-ca43cae3cb50","Lactobacillus_fermentum",89.2735913102512,1,1918
"13939","ce63fe68-90ed-405c-939b-2c102fb4decb","Lactobacillus_fermentum",92.4847664184157,1,2252
"13941","ce7f2f97-c294-4c1b-ad29-a69353106f4d","Lactobacillus_casei",86.3448275862069,0,1648
"13947","ce80f42a-38f9-4674-b725-ec7a0813457e","Lactobacillus_fermentum",90.8960573476703,0,1992
"13953","ce8b9bba-b0d0-479f-a66d-624a0ddcfe2f","Lactobacillus_fermentum",84.0760157273919,0,1564
"13957","ce9cc64a-855f-45f4-95c3-73352a836dcd","Lactobacillus_brevis",90.0072939460248,0,1898
"13961","cec3ec6c-32cb-4b70-a04f-701f9cecdcca","Lactobacillus_fermentum",90.564738292011,0,2060
"13963","ced0d4ad-8fbf-4175-92f2-fe99a2c1118c","Lactobacillus_casei",91.307371349096,0,2070
"13968","cee26293-af9e-4c65-92bc-078956165e33","Lactobacillus_ginsenosidimutans",88.7013939838591,0,1778
"13973","cee9d283-df63-443e-9c5c-dee842a31367","Lactobacillus_paracasei",89.542036910458,1,1960
"13977","cf0e13d4-aebf-42d9-a7d3-7b8582991dc8","Lactobacillus_paracasei",93.3917197452229,1,1958
"13981","cf2217b9-ef59-4359-be93-10ffb7ea0351","Lactobacillus_buchneri",86.1994219653179,1,1598
"13984","cf22babf-4b4b-4715-ac4d-1d36b44bda2f","Lactobacillus_casei",93.3060109289617,0,2324
"13991","cf247e5b-8f9a-4904-a52a-a5964e4fa22b","Lactobacillus_buchneri",82.4152542372881,0,1280
"13992","cf2df5d0-9574-4174-970f-4be4a1b55fb4","Lactobacillus_casei",83.8390966831334,0,1394
"13998","cf777208-66d0-4337-a640-cd1aced50ecf","Lactobacillus_casei",83.558124598587,1,1524
"14008","cf7b33e5-7ea9-4a6e-9b61-7e8b5207b39a","Pediococcus_pentosaceus",84.8148148148148,9,1418
"14012","cf88e316-5e4a-4dbf-a83e-589ca13d5df1","Lactobacillus_fermentum",88.8888888888889,1,1822
"14016","cf8d4c09-5de1-4fc7-a7e9-433c67fdc812","Lactobacillus_fermentum",88.8962765957447,1,1948
"14021","cfa51376-7008-4daf-a21e-dd32aacffda5","Lactobacillus_ginsenosidimutans",81.838905775076,0,1146
"14024","cfa7c715-3417-4b4a-93fb-19b913fb4314","Lactobacillus_fermentum",93.1525423728814,3,2302
"14026","cfc710e0-bb06-4d9a-b076-6124a1bbeea1","Lactobacillus_casei",90.7356948228883,0,2060
"14030","cfc841a8-6e90-465a-be2b-f9da9cb59c07","Lactobacillus_casei",86.6041527126591,0,1780
"14036","cfd99927-6618-4c84-b7bc-9c608379d996","Lactobacillus_fermentum",89.6551724137931,0,2048
"14040","cffaca54-9630-4005-bcdf-6105933b86fd","Lactobacillus_fermentum",89.4361170592434,0,1874
"14043","d00c021d-4cb9-4b46-8512-e2136f608ca3","Lactobacillus_casei",93.1535269709544,0,2282
"14047","d0188e4e-c7c3-4c51-bef9-44dfa113057d","Lactobacillus_buchneri",83.7984496124031,0,1298
"14050","d01c0bfb-eae9-4de5-8738-443c08c0df62","Lactobacillus_fermentum",85.5176933158585,0,1684
"14054","d0220121-5aed-4a7c-b146-f130aa9a6949","Lactobacillus_paracasei",90.7997169143666,1,2004
"14056","d02511e6-8566-454c-9c61-1fe92eecb881","Lactobacillus_casei",94.4406314344544,0,2386
"14062","d02f2e77-8e93-4b83-bd17-a0e07507f53e","Lactobacillus_brevis",85.3965900667161,0,1482
"14066","d058a1e5-82de-4a6e-a11a-87eaec06022d","Enterococcus_faecium",81.8047337278107,0,1186
"14069","d077a248-319b-44a6-a70a-1e60b27d3d5d","Lactobacillus_buchneri",86.7052023121387,0,1630
"14074","d0922308-438a-4fd2-9e01-48b60813ae6b","Lactobacillus_casei",93.6010891763104,0,2324
"14076","d09c150c-8f31-43a3-9fec-12fb0e44d1a1","Lactobacillus_casei",89.2784895482131,0,1946
"14080","d0a4b6fb-5af3-4b34-bd45-f056ba088302","Lactobacillus_casei",87.3450750163079,0,1852
"14085","d0a85197-4428-45d0-a37e-516f8277f94a","Lactobacillus_paracasei",92.3972602739726,13,2214
"14086","d0b09e3b-9c85-4c4d-82f2-29443e8d5ac3","Lactobacillus_casei",95.1436388508892,0,2460
"14090","d0c49599-095b-4a0e-b2fa-54a4d875b7cd","Lactobacillus_casei",88.8967468175389,0,1838
"14096","d0d4a49e-65c7-4398-8967-af3db72815f8","Lactobacillus_fermentum",92.6977687626775,1,2284
"14101","d0f2c09c-4828-4ce5-9a32-98484a86521b","Lactobacillus_buchneri",78.0100937274694,1,880
"14102","d0f60434-9195-44ed-8f3b-a057899b7a41","Lactobacillus_casei",86.0481099656357,1,1634
"14110","d1040376-bde3-4114-81f0-6a26b48c2a37","Lactobacillus_fermentum",91.7678812415654,0,2200
"14113","d11ac10b-eb79-470e-8b1b-fd997b3c7eeb","Lactobacillus_fermentum",94.8630136986301,0,2440
"14120","d11b86c1-0a59-4d91-b69d-ec2b2d646d0d","Lactobacillus_paracasei",85.1399856424982,1,1518
"14125","d1206f4d-dd5d-4cd0-a088-e75a983fe961","Lactobacillus_paracasei",93.0465949820789,12,2156
"14128","d129e4e9-66f2-45f7-b48a-e35b2776f405","Lactobacillus_casei",80.5391190006575,1,1204
"14132","d131be42-74dd-47df-a392-ea28f056b492","Lactobacillus_casei",85.8606557377049,0,1683
"14136","d151000a-d97d-4ef5-91f6-e54cf5d2025a","Lactobacillus_buchneri",90.4626334519573,0,1974
"14137","d1522900-5bfe-4be8-89ad-f14fccb3cde1","Lactobacillus_casei",87.4653739612188,0,1792
"14143","d161b09b-89f8-44c2-9f08-c0940316bc70","Lactobacillus_fermentum",93.4560327198364,0,2320
"14149","d178bde8-058f-4165-b7f5-3d8b90a2a901","Lactobacillus_casei",84.375,0,1406
"14151","d1a9f19e-7018-4681-b3b4-e4a3897f691c","Lactobacillus_casei",93.3101045296167,0,2242
"14156","d1c49df9-08d4-4681-954a-4ea2c7c27050","Lactobacillus_casei",85.2638793694311,4,1564
"14157","d1cd4392-567e-4235-bdff-cb61b47f1f3c","Lactobacillus_casei",82.9122340425532,0,1398
"14162","d1dfd7f9-2c08-4d94-8502-ec0239d5abd0","Lactobacillus_fermentum",92.6184926184926,0,1956
"14167","d1f4f098-8af5-4d66-8cbb-e19ad2ce5bd6","Lactobacillus_paracasei",88.6861313868613,0,1776
"14171","d1f8aa16-f9bc-4c05-894e-59841dc17916","Lactobacillus_salivarius",88.3147853736089,0,1600
"14173","d1ffa7c9-b18e-485a-9fa5-2e052159e439","Lactobacillus_casei",95.1403148528405,0,2454
"14178","d216d2e1-6a2d-47a2-8173-184d48f7ca44","Lactobacillus_fermentum",91.2005457025921,0,2118
"14184","d22e2cd4-73a4-4a0f-baf6-c99f8d83c607","Lactobacillus_paracasei",86.6125760649087,0,1716
"14186","d25e4326-d03d-4638-bf9d-7f6d8b952e16","Lactobacillus_casei",91.7808219178082,0,2178
"14191","d265327c-f9eb-4848-8f84-af6e4ec61509","Lactobacillus_fermentum",87.2175141242938,0,1734
"14196","d279a1b4-5900-4aa2-bb84-b579648b46cd","Lactobacillus_paracasei",89.5403064623584,0,2018
"14200","d27afaa0-da19-44d2-8e67-868c5d89f963","Lactobacillus_paracasei",86.6666666666667,1,1730
"14204","d2b59450-876d-46ca-9577-f2673be60e7a","Lactobacillus_fermentum",90.2015288394719,1,1994
"14210","d2da44f5-2e19-4f88-94ba-62dff6e9ee0f","Lactobacillus_paracasei",93.7244201909959,1,2342
"14214","d2e90548-e06d-4b6b-89a1-018fe16f0bdb","Lactobacillus_delbrueckii",95.8534899792675,9,2522
"14218","d2ead772-a904-4e44-92ba-65b1d8cb9795","Lactobacillus_fermentum",94.0136054421769,1,2380
"14221","d2f3772d-aa36-44c5-98f1-92260b26ec83","Lactobacillus_casei",92.3847695390782,0,2250
"14227","d3075f3c-33f6-49ca-a9d0-558488780f29","Lactobacillus_paracasei",88.0512091038407,0,1780
"14231","d32fe757-6dd6-49cc-a3cf-e9481851c78b","Lactobacillus_oris",94.1296928327645,1,2370
"14234","d347549a-ea24-4afa-b55d-9bc4dc05c8e3","Lactobacillus_fermentum",93.1297709923664,0,2246
"14238","d34b933b-3f1c-4b2a-bdcd-82c4f0f64a6e","Lactobacillus_buchneri",88.2352941176471,0,1748
"14239","d3512494-3feb-4979-ad6f-e3b7d200f236","Lactobacillus_casei",90.2642559109875,0,2012
"14244","d3574631-9f67-4c39-81c4-db271943e588","Lactobacillus_fermentum",87.1009771986971,0,1814
"14246","d35bb547-2066-40a7-b417-2c5ba8ebed5e","Lactobacillus_casei",88.1133379405667,0,1826
"14252","d366c335-6356-49bb-850d-9290192ec418","Lactobacillus_fermentum",91.4402173913043,0,2144
"14256","d36c5f78-e46b-49e8-a897-988bf60b322c","Lactobacillus_fermentum",90.329079919409,0,2072
"14259","d37ab00c-c33a-435f-a689-d3213c0ea07f","Lactobacillus_casei",87.9017013232514,0,1976
"14267","d37c127c-4300-4b45-9f4a-fc3d7f2fa92a","Lactobacillus_brevis",88.8968481375358,0,1832
"14272","d3846d52-cfaa-4a49-9ade-0f7149e2b10c","Lactobacillus_fermentum",93.4336525307798,0,2290
"14274","d38f671f-d81e-476e-9484-4c1777e9a536","Lactobacillus_casei",90.0752908966461,0,1994
"14278","d390ce9f-52cb-49d0-8a70-5b7edd21e377","Lactobacillus_casei",92.539356605065,0,2224
"14284","d397da55-08b0-4c89-8d9d-2f528148964c","Lactobacillus_fermentum",95.886524822695,0,2442
"14289","d39bdd0e-b044-4ed9-9f28-e6bfac7ca337","Lactobacillus_paracasei",90.9774436090226,12,2102
"14293","d39e2b8b-ed81-47ea-8a95-ab61752df189","Lactobacillus_paracasei",94.5441988950276,0,2374
"14294","d3b4c601-42ce-4790-a381-1d1a815253cb","Lactobacillus_casei",87.410071942446,1,1704
"14300","d3b982d8-4bb1-4645-981d-4693e9935c76","Lactobacillus_casei",91.1323328785812,0,2090
"14304","d3c18f2e-e6b3-421d-8cdf-3346d7bd28a2","Lactobacillus_brevis",80.2943581357318,0,948
"14308","d3d7079e-31b2-416e-83d7-dd5bfbdf4c4c","Lactobacillus_casei",92.3705722070845,0,2220
"14311","d3d92fec-a784-455a-9d61-d5397238a542","Lactobacillus_casei",92.4336973478939,0,1958
"14316","d3eb004a-7ca6-41df-8b62-45c3dae7d199","Lactobacillus_casei",91.7377049180328,0,2342
"14319","d421f7f6-d0af-47ba-b5fe-5e6119cdd79a","Lactobacillus_fermentum",90.726096333573,0,1976
"14322","d4231284-c9ec-4b8b-bd83-bd582a1a0151","Lactobacillus_fermentum",91.7004048582996,2,2184
"14326","d4296e14-2fe9-4530-a2de-082e435cfc8b","Lactobacillus_fermentum",93.1647300068353,10,2272
"14331","d4484a62-5b35-48bd-a5d2-22bc9b1a0de7","Lactobacillus_fermentum",90.1661129568106,0,2044
"14334","d48029d5-1a9f-4bc9-b6f6-fe76f436f6f6","Lactobacillus_casei",88.6330935251798,0,1788
"14340","d4c406b2-cee0-4b0e-bb79-dc112c948b86","Lactobacillus_delbrueckii",92.8815879534565,9,2248
"14342","d4dcb41d-e296-4785-a7ce-e47e3bcffa8f","Lactobacillus_casei",92.0677966101695,0,2226
"14348","d4dd56e6-27ca-4648-ad65-90ab01ed8e01","Lactobacillus_ginsenosidimutans",85.8483754512635,1,1566
"14349","d4dffae4-cf14-47dd-b2c8-62c491ae1e70","Lactobacillus_casei",91.8422841604351,0,2170
"14354","d4e982d3-cc0e-416c-ba97-75de95ac3e87","Lactobacillus_casei",94.4947735191638,0,2382
"14358","d4eed845-d332-47d3-82e0-1e3ed188545e","Lactobacillus_gasseri",76.1781794706262,0,828
"14362","d507341e-25d0-44be-9faa-f5054d2e0e8d","Lactobacillus_fermentum",92.3816060398078,1,2196
"14366","d52058e0-a972-4e57-8b3d-3dd8e4e0b9d6","Lactobacillus_fermentum",90.6675749318801,0,2082
"14371","d52a1eac-4ea4-4077-8747-34e277a8b272","Lactobacillus_fermentum",89.5543175487465,1,1920
"14373","d5410f36-d8c7-4af3-be3a-8cc5a0565314","Lactobacillus_casei",93.2005494505495,0,2276
"14377","d542174c-c6e8-4f18-bd50-9aff90028e84","Lactobacillus_casei",94.8875255623722,0,2464
"14381","d5449101-f003-490f-aeb0-e451c91afd1c","Lactobacillus_fermentum",93.8398357289528,10,2360
"14384","d575b088-56f3-42d3-92e3-d7a2cde068f2","Lactobacillus_casei",93.024861878453,0,2258
"14388","d57ea2c3-91fe-4c87-81a1-94ff4baead18","Lactobacillus_fermentum",92.914979757085,1,2290
"14394","d587334a-fcc5-4eaf-9637-3abb5b37fd1e","Lactobacillus_fermentum",92.4386920980926,0,2222
"14398","d59734b3-8d87-438d-98bd-8b35db68c1e8","Lactobacillus_casei",82.9088471849866,1,1412
"14405","d59fc7ef-7f22-4341-950b-edf581250ab0","Lactobacillus_fermentum",90.9952606635071,0,2132
"14411","d5b3678e-44a7-49c3-99f5-d75a9e566e12","Lactobacillus_paracasei",85.802894555479,42,1588
"14414","d5c2e93b-34f1-43be-a063-d90ef8b39ebd","Lactobacillus_paracasei",92.6027397260274,1,2238
"14416","d5f097f2-e17d-461e-baad-4d4505949336","Pediococcus_claussenii",80.9854267869535,0,1196
"14424","d6052172-b6d0-4ccf-9efe-6abd9f328a96","Lactobacillus_oris",82.6530612244898,1,1288
"14427","d6057067-b748-4adf-955f-88720a58b27f","Lactobacillus_fermentum",93.5064935064935,1,2296
"14429","d60c21ad-9b3d-4161-bc0e-26aa9c7aad5c","Lactobacillus_casei",92.9394812680115,0,2146
"14432","d60dd15c-1c18-4f07-addd-fe979dbdf3a1","Lactobacillus_casei",93.949694085656,0,2356
"14436","d628d65f-a9af-442c-8d17-7f384d8be4d5","Lactobacillus_fermentum",89.6739130434783,0,1994
"14439","d63080d1-deaa-4ddf-b4a6-128d69cfdbfc","Lactobacillus_buchneri",86.4751226348984,0,1666
"14445","d63626ef-4dda-4c85-ac4f-c1693722a2f9","Lactobacillus_fermentum",90.4569892473118,7,2106
"14451","d64799c1-8f3e-49cf-8997-b4eb0f936fe9","Lactobacillus_paracasei",89.699863574352,7,1972
"14452","d67c94aa-2edd-4e6c-8aa3-aae71ad6cad6","Lactobacillus_casei",92.8422515635858,0,2230
"14456","d692d1d4-2076-468e-8221-3ac0c9378e88","Lactobacillus_casei",89.6668932698844,0,1970
"14465","d6ac5030-c24b-4733-abc2-86fd9fa135ea","Lactobacillus_paracasei",87.4826147426982,0,1710
"14467","d6ae7834-c7b2-4303-9dc3-7e00ec486cb4","Lactobacillus_paracasei",86.2864901561439,0,1676
"14471","d6bc7b7a-d5bb-4c4b-96f4-a254636a7d07","Lactobacillus_fermentum",88.5430463576159,0,1966
"14476","d6e9fe23-44c8-4d07-a174-da30bf2f82b3","Lactobacillus_fermentum",86.5281501340483,1,1716
"14479","d6f3e85c-a86f-4c13-a690-3f618cd3eb6e","Lactobacillus_casei",95.4140999315537,0,2480
"14484","d7139d9c-13f6-4813-ada7-3dfdb4a791f1","Lactobacillus_paracasei",85.254691689008,0,1638
"14490","d7168903-718e-4571-b8fe-86a668734789","Lactobacillus_paracasei",88.1962864721485,13,1888
"14491","d7173d7f-1204-497c-8232-24c863d8d012","Lactobacillus_casei",87.0944484498918,0,1626
"14499","d71a4945-fa65-4ea3-b185-3d39c705c8ed","Lactobacillus_fermentum",91.9945725915875,1,2208
"14502","d71de104-6764-439a-925b-cee6e331eef3","Lactobacillus_paracasei",91.7817679558011,0,2138
"14504","d74a0984-084d-4c2a-aacb-af3447011807","Lactobacillus_casei",94.9897048730268,0,2446
"14507","d753037c-0b93-4f56-9e11-9431765db1ab","Lactobacillus_casei",89.4912985274431,0,2014
"14510","d756ca89-3b89-4c0f-b9eb-989fb1589f92","Lactobacillus_paracasei",92.6002766251729,0,2234
"14514","d7675417-85b3-4ae5-9a16-2cfe20b04bcc","Lactobacillus_fermentum",92.2015182884748,0,2182
"14519","d7b98fde-3f36-4901-b947-2fb46e5edcc4","Lactobacillus_paracasei",89.1408934707904,0,1916
"14523","d7bfa576-fac3-476c-8c02-2e3530a45a33","Lactobacillus_fermentum",82.5997248968363,0,1350
"14526","d7d8e77c-e80a-4ec5-af68-db2529d441c4","Lactobacillus_casei",94.6393117140966,0,2498
"14531","d7e199c3-e602-4270-9fc9-f180b1a73a31","Lactobacillus_salivarius",86.7781155015198,0,1536
"14533","d7e6c7ac-0466-4141-8ddc-b46569e7dfde","Lactobacillus_casei",84.4224422442244,0,1554
"14539","d808e5fe-519f-49cd-a61d-3761a8a00349","Lactobacillus_casei",85.5162855162855,1,1582
"14543","d8095797-63e1-4a6a-92f2-04c231f23256","Lactobacillus_casei",89.0080428954424,0,1980
"14549","d82e34c1-a93c-474c-9403-194d70ff1980","Lactobacillus_fermentum",95.6967213114754,13,2536
"14553","d830b77c-2128-40fe-9e2a-2ade69847782","Lactobacillus_casei",93.5261707988981,0,2326
"14561","d84c954e-abd2-40be-b460-ebf369959122","Lactobacillus_paracasei",84.4065656565657,3,1596
"14563","d858fadb-309f-4236-a8df-9819721d9f6c","Lactobacillus_buchneri",85.9768550034037,1,1670
"14568","d85c1b00-700c-4cff-a0bd-d5bd8ac0622f","Lactobacillus_fermentum",90.8730158730159,0,1786
"14571","d8993b38-2db2-4de8-9a12-0bbb9d403a94","Lactobacillus_casei",87.5,0,1824
"14579","d8a6c1f6-d0fe-4c0a-9fbf-1c6962c05fc2","Lactobacillus_fermentum",95.2249134948097,3,2436
"14581","d8abf262-a8eb-4e0e-827e-41524ac732ca","Lactobacillus_casei",94.7873799725652,0,2418
"14586","d8c02ab7-d548-403e-bc70-059dd458a006","Lactobacillus_casei",93.1618144888287,1,2330
"14590","d8dd71fa-dc59-49ab-95c8-5cfab8965de9","Lactobacillus_fermentum",84.2140468227425,1,1494
"14595","d8eed10d-16e5-4da4-9bd5-252dfe760468","Lactobacillus_fermentum",95.0238582140423,0,2458
"14598","d8f28f59-3a47-48d7-82c0-bc81e637bd4b","Lactobacillus_casei",86.5068493150685,5,1664
"14603","d908d562-46fd-409f-a4a8-e939d20fc6d2","Lactobacillus_fermentum",95.3488372093023,4,2492
"14609","d90b1890-bfc6-4f48-b6e2-92ba3e5d3bb2","Lactobacillus_rhamnosus",91.4224446032881,0,2040
"14610","d92f77fe-28b9-4832-a2a5-3ad9e35f278b","Lactobacillus_casei",91.8144611186903,0,2176
"14618","d93dc98c-2eee-4dbe-8288-6c7e555b1325","Lactobacillus_buchneri",82.0773930753564,1,1296
"14619","d941d203-16c3-47a6-88ee-1f4183001ca9","Lactobacillus_casei",87.4043145441893,0,1722
"14623","d946f5b4-d4cc-4685-b15e-6b3aa32eda41","Lactobacillus_casei",89.8067954696869,1,2030
"14627","d94d236b-27c1-4e17-a69d-ec2176054f0a","Lactobacillus_casei",86.7102396514161,1,1612
"14635","d960d85d-efbb-4990-8ff6-de15defa84d4","Lactobacillus_plantarum",90.1726427622842,6,2074
"14636","d97f0cbd-a042-4975-bd7f-3f80d1f3a871","Lactobacillus_casei",91.5242652084757,0,2150
"14642","d9c3ffd6-5bfc-4648-baa8-ce8bd9974c4c","Lactobacillus_casei",83.545197740113,0,1384
"14644","d9cadad0-b0bc-4aac-b9a4-8f1611109c77","Lactobacillus_casei",94.5704467353952,0,2396
"14652","d9e8bb9a-d505-4ce1-b5ec-8988c293d0aa","Lactobacillus_paracasei",85.5013550135501,0,1578
"14657","d9f28fe4-69d9-48d6-8004-e82b9d904d7f","Enterococcus_faecium",86.8363636363636,1,1628
"14659","d9f68d54-499a-4dcc-8085-b8e026a291de","Lactobacillus_casei",82.8250401284109,0,1156
"14665","da0efff1-b380-4059-8e9d-daf517d9755f","Pediococcus_claussenii",87.05712219812,0,1654
"14670","da1f20e9-ea9a-4b82-b400-d0024e2dbc69","Lactobacillus_buchneri",89.2441860465116,1,1834
"14675","da295903-1c5f-4938-97e6-301db61a99b3","Lactobacillus_buchneri",85.7556037599422,1,1532
"14677","da2ce830-4083-441c-803e-a44c928d7512","Lactobacillus_paracasei",91.0871033085753,0,2138
